,상품이름,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10 (예측)
217,에이지20s팩트,5810,5770,24870,28250,28590,25950,30360,31470,31010,26520,30260,32330,45050,45000,40120,33950,39350,43780,37270,33640,31040,28880,32750,35300,49510,39980,38850,35480,39750,43260,51370,44190,38340,35490,40740,56750
218,산타마리아노벨라프리지아,15020,17000,22570,22510,30310,44510,46620,38280,29960,34010,47410,38630,27440,29840,41020,43020,51810,33410,40220,29740,27350,37370,34610,35710,31620,35540,38790,41150,40210,37450,35130,28660,26540,32260,27630,31070
219,조성아레이빔업크림,2100,2110,1830,1490,1250,870,1010,780,580,270,190,230,330,220,170,90,150,150,60,140,20,20,50,5800,32140,90820,72680,48530,20460,3460,2360,4320,4780,4980,280,6660
220,앰플,26210,26410,34080,30030,32170,28790,26370,20470,19950,19770,24400,23320,26130,25390,24800,20840,22590,22990,24040,21200,18340,22690,23700,26960,27230,24900,25800,21060,23490,23510,31420,33180,24160,25270,21440,20450
221,본에스티스다이아몬드리페어퍼펙트세트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,15840,31480,37550,36200,21190,20360,21280,28060,20350,22660,24840,32220,21930,18460,19680,23360,19480,18870,18590,22910,23100
222,르라보상탈33,18750,20150,17850,16940,16170,14200,18900,14700,16200,19430,20290,21750,22300,24230,22750,22080,27710,21560,20300,18590,19980,23870,24810,26540,26560,27720,76180,45110,45610,32540,34680,33760,31190,36430,35400,30030
223,이니스프리블랙티앰플,0,0,0,0,0,0,0,0,0,3200,6280,6600,5600,4060,9350,11150,5580,3350,4010,2150,1510,1060,31960,40900,40930,22290,85230,45370,23390,15140,16520,8820,6090,7070,8970,78960
224,에스쁘아쿠션,10310,10410,12420,11420,11870,11000,12710,12640,12100,13410,16030,10010,8410,8230,11690,11350,16940,16280,18170,17010,16290,22500,22720,19710,18740,16150,14840,20450,29310,29210,33300,28540,23900,26140,29450,21660
225,에르메스향수,26430,29960,26150,22990,23820,24950,31610,28130,32750,27980,33160,28310,27150,31640,26980,29520,34860,28880,31080,29760,35300,46510,41120,38720,37940,45890,51130,45260,41540,38680,42780,37050,36810,38300,35480,34110
226,동국제약마데카크림시즌6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,20,8190,20580,28620,35130,28860,31350,30150,24960,22220,27180,25280,7110
227,마스카라,18830,20690,26880,23400,23040,19900,19740,17410,20170,18810,17180,17960,19710,21670,22280,21730,21720,19470,18880,19640,18360,18870,18670,18830,18710,19260,20950,19980,19640,20960,25490,20170,24590,21810,16090,19060
228,에스쁘아선크림,12220,12970,16360,17120,16750,17990,18180,14700,10370,8790,8610,9360,8840,9000,10230,11230,18060,20370,16800,17030,15180,11910,9700,9570,9560,11300,13260,14940,17960,17560,19330,15320,12620,10540,11340,9950
229,바이오더마립밤,22910,23570,17470,14910,12950,13730,8120,5310,4780,5830,12690,19840,20130,20410,16180,10780,8110,7300,6050,4860,4430,6060,8160,14840,16250,16980,14970,15240,9950,7190,7810,5820,4860,6860,10670,17120
230,아이깨끗해,19910,19980,53320,97680,67560,40730,36120,35350,32780,39140,40520,29470,28590,42430,31490,30750,30830,39940,26670,28520,33110,35440,29050,26350,25170,24890,26240,27690,29630,24270,21690,20410,21680,26090,23580,24460
231,클린웜코튼,52100,40430,35080,40630,39640,38450,50810,32860,29570,29300,27070,25550,32730,29250,24570,25760,25130,51130,39650,33620,32840,30080,29350,55680,31700,31990,31620,34750,37020,29240,29950,29520,27610,30490,25540,22100
232,이니스프리선크림,11860,9000,17570,23670,35000,26350,33910,34460,23030,15800,13380,10780,10430,9500,11380,15150,20980,27370,25160,22620,21170,15800,13180,12320,11890,8860,11510,19400,15320,22000,31530,21470,20980,15220,13320,12000
233,베리홉미백앰플,0,10,460,50,40,400,4360,7220,10050,5680,19810,7120,9120,12490,38450,41860,38480,37930,40150,70150,71530,41500,39230,32640,28610,26020,25350,24090,23010,37220,41080,41950,52160,54620,52880,47890
234,네일팁,8970,13500,16770,12370,14260,14640,15750,17600,23350,37990,32640,24210,26710,48250,40940,27280,21460,19220,20770,19790,30010,29370,26520,30940,31810,41980,47880,37980,29590,27730,28730,32840,42150,40610,24630,26620
235,남성화장품,14770,15890,16590,16180,17930,17720,14820,12430,11820,11180,12860,15240,15200,18160,16460,13340,13740,14220,13300,12430,12370,13330,14790,16340,15590,17590,20370,20110,20730,19160,17380,11270,9450,11220,11790,12340
236,러브젤,47570,54810,54850,55940,56810,50890,48840,48050,51620,57010,43510,48020,46570,61140,74260,62600,71200,60330,57900,60590,65220,67000,70990,48400,44960,51960,59160,62070,59300,56370,64770,65460,65350,67550,63170,55950
237,에스트라아토베리어로션,6520,6780,10290,10030,11550,12290,11890,11780,11780,12970,13710,13160,16870,14020,15320,13380,15360,14960,14500,13580,12560,13820,14850,15080,14020,13840,14010,14950,13400,12270,12530,11410,10310,11320,13310,7570
238,바디스크럽,20630,21760,24470,25300,35630,35260,31950,32880,29930,29650,30130,32340,29110,38610,34080,23960,24030,24130,26160,32440,29800,27800,24120,23110,24080,25440,30270,29730,30510,34180,38260,37510,40400,28020,25120,22180
239,약산성폼클렌징,22510,22170,12320,6820,6280,8000,5270,3330,3250,4450,18190,25460,22630,25060,25050,29060,37950,30580,27860,29120,27810,30630,24630,26250,26140,26670,24890,24070,28240,31060,31810,30790,33590,25070,20820,28120
240,헤라옴므세트,9240,9930,11840,9760,9410,10120,10880,6550,7240,7330,11010,11600,11150,12580,14200,14910,11800,11520,12440,7610,6110,7010,10710,10420,11730,12880,17190,14840,12020,10950,10590,7070,5940,7450,7580,6800
241,탬버린즈핸드크림,4500,4330,4400,5480,7000,7560,9340,4320,4070,4490,8030,15570,13450,15720,24580,22600,21340,32880,30580,26720,34120,53060,58030,69280,86770,111260,88030,79150,66580,50230,47700,34480,29930,38640,50990,72520
242,랑방향수,22300,27540,22700,23620,23670,21360,29830,18570,20980,19210,20110,20530,19780,23030,19000,21190,22460,19280,24460,19020,18950,21840,22670,21870,21350,23440,23860,25220,24920,21930,26570,23440,23160,24300,21720,23700
243,미스디올블루밍부케,12290,13830,14310,18540,19690,14580,17810,13030,15550,15880,16300,16740,16390,27260,19590,27080,28150,19870,24890,20600,18540,21700,24130,20860,17130,25230,23120,25800,26740,21440,25180,21960,22840,23450,18520,10660
244,실크테라피,15260,18370,19440,19640,19790,17930,16650,14540,15350,15240,15580,15740,16930,14740,16740,14040,16790,13920,12770,12270,12330,12920,12360,12860,13540,13670,17800,15940,15140,13010,13120,12720,12320,14840,14840,17720
245,미장센샴푸,8160,8010,8300,9090,10190,8640,8460,8250,8640,9370,8160,7660,8010,8590,8600,7260,7960,7390,7440,7360,8270,10540,8500,8440,8640,8720,10260,10280,10370,9610,11830,14520,15470,16340,13410,14540
246,썬쿠션,3130,3060,4130,4630,7500,15070,26990,28200,15110,8470,3540,3390,2930,2550,2960,3820,7150,18510,26930,26830,20920,8220,4030,4050,3030,2790,3550,4260,9240,31470,45070,31040,24290,11910,7780,5950
247,비비크림,19940,19520,23800,19480,16780,14640,13790,11930,10440,10430,11130,12190,11560,11060,13360,12720,15650,14340,15090,15170,12310,12660,11090,12550,13460,12920,14330,17910,20100,21990,21810,18140,17050,16660,16480,17010
248,인셀덤크림,3540,3740,5230,7380,8390,7700,5620,3890,4490,4290,5760,5950,6220,7060,7110,6400,7100,9430,7900,6070,5810,7620,8660,14560,12320,13660,13930,13220,12520,11860,11520,10130,8300,9430,9820,13070
249,바이오더마,45040,40790,38850,42640,41330,31050,25260,29660,35090,20250,23640,29920,36120,33820,35070,25360,26340,28270,23440,29200,23340,19420,21100,24850,29830,37770,37270,32780,29400,26870,33420,28560,22880,27290,31200,34750
250,화장솜,24840,23610,29720,31740,34680,30440,25790,24180,24360,24930,21860,20150,21570,21620,22360,18950,20610,19530,19620,18620,19980,22250,21080,24170,21520,20510,23640,23360,21600,21470,27320,27860,21910,20180,23250,17910
251,크리드어벤투스,38240,33360,32880,33270,42280,46730,35190,31560,31510,30970,30730,30800,34840,43710,31050,36490,35820,32320,28720,29310,28550,27990,29470,30490,27830,33430,36530,31610,29870,25970,30640,27900,26600,26480,27830,27500
252,참존콘트롤크림,10920,12760,11940,11720,15220,12810,10660,8880,8240,9920,11240,14420,11950,14790,21660,18440,15010,10610,9320,8570,8640,14010,11680,10270,8790,9750,12550,11550,10390,7940,10290,15490,11160,26780,24800,19680
253,다이아몬드리페어퍼펙트세트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14410,29790,34040,32560,27410,20060,17850,20000,30990,24080,25890,26010,33610,20800,17640,20490,25650,22100,24160,23370,25690,26330
254,사봉바디스크럽,9930,14480,12120,16060,16490,19410,11610,17520,11600,12260,14070,17610,15600,36080,29310,18540,16740,14230,17250,17370,15160,16050,22490,19640,20960,26260,32990,25390,20790,19900,20750,20450,20200,20810,19760,18370
255,젬소속눈썹영양제,4730,4670,5920,5680,5760,5120,5390,4800,6030,8830,7820,6960,7960,7540,8560,7730,8060,6860,7250,6750,6560,7170,6190,7030,12430,13140,29490,26170,21400,19720,18690,17020,16420,16990,14560,12260
256,메종마르지엘라향수,11340,12400,11720,12110,10920,10620,9090,6310,8130,7660,7500,10930,11490,13850,14940,14760,15620,11890,12470,11650,19130,24010,23460,26280,23390,28400,31380,33720,52130,40080,34600,33220,35430,43430,42520,32550
257,비욘드바디로션,19480,20040,18870,17840,17620,16080,12390,9340,8460,7140,13870,20640,20050,22690,18140,18020,15780,13370,12050,8440,7190,7980,11440,15600,18250,18170,22780,17330,13080,11240,12720,8780,6000,7360,10780,15640
258,미장센퍼펙트세럼,16740,17530,16510,15960,17850,12550,13190,12000,10850,10490,11010,11980,12540,13270,11910,10870,13210,10800,9420,9860,8820,9550,9010,9210,9510,9570,11110,10610,10570,11290,15710,18410,18800,18760,18380,17520
259,메이크업베이스,19750,18350,21040,23350,19310,14630,12780,10430,9820,9700,8900,9740,9990,9300,9670,10510,12840,9650,10030,9110,8180,7970,7940,9000,9280,9430,11120,11560,11530,12870,16180,12590,12800,13640,12190,11230
260,빌리프모이스처라이징밤,25580,22400,21610,17310,16150,13190,8910,5360,5310,5550,12560,17250,15270,15840,14300,12490,11340,8870,6840,5860,5340,5410,8720,12130,13580,13030,12810,11520,11530,9170,8610,6850,4880,5310,8530,12340
261,조말론우드세이지앤씨솔트,25680,28560,28200,30080,26720,25960,28540,28260,25520,32220,29090,26370,30070,35600,30030,32420,32500,27540,30390,29860,31800,31630,27760,28670,26720,31120,27810,32420,31010,26330,32120,27190,31140,33490,26130,21180
262,아이브로우펜슬,11450,11340,10580,9220,10200,8260,8350,7560,8570,8920,7880,7630,7900,8460,13390,11570,13620,12270,13200,11670,11700,12320,10530,11390,11360,11220,14400,14120,13210,13040,13430,12670,12690,13260,10930,10780
263,라로슈포제,57940,61070,40860,59510,69450,57730,60690,48910,43750,48480,51200,52100,61200,63390,58370,51710,55900,50360,47760,54420,41520,41950,50950,62660,74530,61450,63420,54060,53670,51450,58780,58610,44630,54950,49020,59980
264,티르티르물광마스크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,16190,30410,40750,47970,31840,31950,23640,26390,15390,10470
265,보색샴푸,21800,28640,26910,23850,24040,28550,30700,30570,34140,31640,23380,27430,29070,39680,33650,27240,31140,33340,30480,34510,37480,33890,27750,26810,26480,33140,31480,26490,24170,25390,29070,27240,30540,25430,18410,15360
266,클렌징워터,28860,24000,27310,26080,23540,17990,18370,18230,16840,16710,16890,16270,17680,13110,14530,15480,18000,16500,15900,15780,15580,16670,14500,12930,12260,11800,13150,13590,14850,17260,19350,20700,19160,15560,16200,14500
267,에스티로더파운데이션,68440,45860,57170,53380,10900,8680,8760,7070,7650,8670,10220,11110,10260,11420,12280,11960,11250,11330,11860,9740,10210,12470,14040,14570,14540,14450,15670,15600,16010,20880,19550,17390,16040,17470,19150,18590
268,바쿠치올세럼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16570,33950,32780,9810,40370,19680,37620,35870,25710,11860,32510,7540,59750
269,케라시스샴푸,12470,12530,15160,14510,14890,11670,11260,10600,13560,14760,13950,13880,16590,16210,14950,12830,13890,12460,13540,13650,14550,16400,15290,15120,15060,15090,17890,17400,15730,14110,14900,15540,18290,20720,17080,17880
270,도미나크림,44120,51670,42020,59640,81740,87210,100550,63400,51320,53270,57180,58990,47760,52680,48270,54180,59860,53890,51680,45070,37640,37510,43020,37180,29340,32470,36320,40910,38460,51310,55430,48480,42270,41780,35490,36080
271,바이레도,63130,67020,56110,55640,54990,69400,66380,75200,54270,59850,68280,73660,71780,91840,88340,92100,102010,86500,82390,72580,70860,99430,88840,83120,75290,89710,95590,96050,80070,70510,70540,61020,61070,66980,69280,76490
272,가히미스트,0,0,0,0,0,5570,1720,830,660,4480,1680,1330,1390,2450,2630,2300,3260,3700,6440,6550,6460,8330,7940,8760,9100,11020,12390,10300,7670,7920,8520,5840,4890,5600,5770,7330
273,폴미첼스프레이,12550,11580,11990,11020,9650,9330,10030,9230,9970,10070,7890,8720,9690,7690,8020,7370,9390,8780,8390,8400,8940,8530,9450,9600,8730,7720,8050,7570,8450,8050,10510,9290,9200,9610,8200,10000
274,헤라옴므,9940,10590,11400,10540,10960,12020,9960,6590,6460,6460,8580,9240,8390,10230,10200,8840,8670,9510,8950,6690,8310,10060,10540,9230,11270,12630,14850,12550,10020,10330,12450,9840,9050,10590,12170,13090
275,클렌징티슈,22340,18990,19620,16780,15180,13210,14010,13390,13290,12690,10570,11300,12260,10780,11180,11120,13590,13920,13510,13400,12240,11420,9580,10030,10820,11110,11770,13340,12060,13780,16960,14730,13350,12450,11790,12570
276,손톱깎이,18510,20250,21940,20600,21680,19490,18700,18440,18130,19090,18250,18710,17980,19800,22220,19960,22840,20440,19200,18120,19430,22430,21790,20920,20230,21460,25470,27700,26620,23840,30390,22900,25970,30100,22640,23970
277,린제이모델링팩,5650,5930,7300,9480,11140,23610,14810,15970,16600,22150,18830,16460,12910,15260,77350,38550,22500,16520,16090,15920,23340,21530,20540,16140,12210,14630,18250,15820,14840,15610,25820,22810,31950,36630,27030,13910
278,아이브로우,20710,20950,26130,23970,27910,24880,24490,21900,23820,24220,22130,21040,22010,21100,21660,19910,21590,18060,18890,19020,19450,20590,18460,18490,18740,19600,21320,21220,20320,19310,23540,19530,20900,20780,16310,16660
279,닥터지필링젤,13110,12080,16730,16720,16860,14490,14680,14120,12050,12160,16220,14110,12610,12830,12260,11750,13240,11250,11140,12620,10530,11640,11080,10730,10780,12710,12490,13630,14320,12100,13000,13460,11800,14670,13870,10620
280,빌리프모이스처라이징밤,25580,22400,21610,17310,16150,13190,8910,5360,5310,5550,12560,17250,15270,15840,14300,12490,11340,8870,6840,5860,5340,5410,8720,12130,13580,13030,12810,11520,11530,9170,8610,6850,4880,5310,8530,12340
281,더바디샵진저샴푸,8300,6570,8030,8300,14030,14100,13870,13120,8720,10290,8660,9940,27010,12590,33710,11630,18900,10560,11680,9740,9800,13710,10170,9840,10840,14120,12110,11130,10300,11290,18130,13450,13380,9320,9100,8750
282,톤업선크림,8280,6950,8790,11390,19420,19170,22040,19110,14780,12900,9230,9500,9610,10350,12370,11900,16260,19890,20450,19440,18020,12870,11050,13860,13000,10980,13820,16540,19320,25770,29370,25930,19720,17340,13250,14600
283,샤넬립밤,13170,20070,25370,19370,12470,11590,11560,7480,11020,16550,17350,21900,22210,34930,28510,26390,19020,16360,19690,12630,13960,17750,24750,27850,35290,51940,53230,51870,39490,28890,35730,23180,20840,27180,33190,33080
284,밀크바오밥샴푸,11340,10310,18850,16470,22370,16550,16330,18270,21670,25740,28040,23420,28460,25570,23540,24360,20360,16660,17830,20710,21960,21870,22120,20870,18120,16630,17890,18070,16060,14940,15520,15860,17730,18660,15520,10390
285,르네휘테르샴푸,5610,11640,17030,18640,30830,15510,15840,12830,15230,16110,14500,35320,18420,20020,19860,15910,25850,15290,14660,16440,18250,16910,15420,24980,16790,15080,15540,14670,16170,20700,13210,14710,13420,14750,17650,46410
286,아베다브러쉬,9660,12330,12290,10980,11580,13000,11550,8790,11060,15390,14700,14740,14220,18930,17680,14600,14320,10430,11280,12760,11640,12840,13670,13850,14360,17300,21100,17420,15920,12910,13460,16430,15380,17260,16710,12480
287,피지오겔크림,54380,46850,65450,42940,24650,11240,8020,5030,5040,5830,8330,11360,12870,12710,10890,6170,6460,5050,4650,3710,3440,5320,7610,11170,12630,11890,13220,9800,8700,6900,11170,5780,5750,8190,13040,12290
288,일리윤바디워시,5170,5040,6410,6120,8020,7170,7840,9090,8480,8940,7890,7810,9500,10090,8370,7150,8260,8290,7830,8490,9370,8720,8200,7710,8170,8400,9650,9570,9040,8330,10540,11280,11060,11320,8850,9450
289,글라이신트리트먼트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8650,18390,3390,5210,5800,16390,16870,24950,30520,23260,26010,25990,26780,38490
290,헤드앤숄더,9040,8640,10420,12400,15330,13700,11410,9810,10080,10610,11930,16900,12360,13570,16130,13450,16560,14330,14860,13950,12090,14470,12860,13280,12460,13600,15300,13730,14250,13220,14110,14140,14080,15840,14350,18410
291,아비노바디로션,32420,23070,16980,15090,15630,12960,8260,6490,5130,4610,10230,18870,21970,24020,16570,10610,10570,8830,8450,6970,5610,8150,9730,16160,21360,20240,18590,15280,12010,9360,9420,7980,4920,6790,11230,20660
292,피부재생크림,26950,29110,36050,34350,36180,32520,29810,24980,24150,25380,25220,28080,27260,33780,34830,29050,29530,25180,23270,20280,19880,19180,19660,21760,27960,27570,33350,29040,23690,24070,22920,19260,21020,20470,19190,7730
293,남자화장품,22850,25170,25710,25290,24810,23500,21800,16950,16960,16720,17570,18270,18860,20860,19670,18160,18170,16330,15330,12960,12870,17180,16900,16390,18060,21440,22470,19700,17530,18730,18790,15120,15020,15380,14780,15110
294,헤어팩,20870,26460,38170,33030,36070,30670,29710,30110,29420,30160,25930,24330,21940,24360,26610,21500,25840,21290,23680,27950,21890,24170,20320,21440,18900,18550,22450,21650,22490,21600,22790,22370,25110,25030,21510,20730
295,설화수자음3종,630,850,830,490,470,500,370,240,1130,1620,7420,3550,3430,3890,10570,10040,6120,7570,10070,3350,4450,6960,12010,8710,10640,12020,19490,12050,10440,13200,16960,9000,7860,13200,18130,13630
296,티트리오일,28590,29500,30950,52530,43250,37340,37290,35900,44130,35910,34040,32430,30220,29220,29300,23550,25450,23150,23700,22540,24230,23410,22380,21410,18610,17890,18670,18590,18390,19100,19040,22210,22160,24500,20170,20720
297,천연샴푸,16720,19650,24200,21150,16980,17100,15030,14230,13560,13700,12780,12370,13130,14360,16540,15370,15870,15750,16980,16590,18090,21020,22340,14440,16000,12960,16400,21500,18500,16210,17560,17820,18390,20680,8660,6840
298,세타필바디로션,14620,14530,9910,10720,11580,10720,7180,4160,4480,3460,8110,15210,14450,19400,15900,8960,7990,7520,5750,4290,3810,3970,6290,10570,14170,13950,15560,12440,10140,8250,8270,7200,5480,7290,14890,31170
299,기미잡티크림,2810,2920,7880,19040,26770,28540,38770,28740,21450,25820,18410,20850,17530,24620,30430,29100,35850,37080,35330,32820,32850,37390,29000,26060,17070,18310,24640,27000,31470,64750,41180,39600,36320,34410,25050,20610
300,손세정제,24470,23680,322360,497350,188460,70380,52780,47600,40770,51530,47170,35300,37370,43510,36540,32770,39500,36340,32060,29640,37440,40490,32950,29740,28620,29720,32320,33810,32550,22350,21190,20330,22940,25120,20810,17510
301,우르오스바디워시,3880,2300,1610,2630,2300,2810,1390,2530,4110,5470,2680,2070,2310,2320,3930,2500,3040,2690,3370,7010,13160,12650,7520,6060,4500,4130,5310,5760,5220,5020,8770,14000,12400,11910,11880,7500
302,아모스컬링에센스,5400,6520,7580,7440,6270,6840,7710,7560,7440,8740,9710,10760,7600,5890,6540,8180,9210,8820,8480,7840,8050,9700,9150,10290,9450,10020,10740,11490,11790,10730,11630,10930,9840,10610,9880,8830
303,헤드스파7,17580,15840,16430,19750,18210,54040,68550,32900,33520,28520,31120,29190,28090,25200,26210,25000,23080,21900,20070,25980,20620,19530,17850,18890,16490,17520,19150,18740,16970,15570,15880,17920,18670,20430,17950,14200
304,씨드비물염색,0,40,2530,4500,1000,6350,4160,5460,3180,4240,3720,7530,3490,7410,6290,5060,10150,11860,36190,43490,26820,24320,26450,24960,25100,29590,32650,33840,28960,25650,25460,20130,18710,18410,17510,13980
305,조말론잉글리쉬페어앤프리지아,32990,36510,32290,31900,35520,29720,30540,23980,24960,25740,28600,27200,25990,30900,28450,32470,34840,35650,34110,29210,27630,29510,33250,34600,30280,34190,31150,36530,32230,26980,31790,26060,24110,30610,27270,25790
306,더마픽스콜라겐마스크팩,420,360,220,1000,780,16630,21230,18530,27010,32540,33510,29140,40300,34440,41440,31560,29400,22800,18000,17280,21670,21990,17490,17420,17560,20570,28980,15330,25420,19730,19720,21650,15190,17070,16070,12350
307,컬러트리트먼트,23460,29400,33050,24110,22790,21020,21660,19050,25840,24050,17910,16320,14220,16310,16400,13800,12930,11330,11460,11150,13090,10900,8910,9240,8510,9780,10730,7790,9020,9390,8550,8240,11360,8560,5760,5410
308,산타마리아노벨라,42630,58350,58300,52070,61910,77700,74950,61500,59850,70950,90970,85970,82480,124000,109380,95430,100900,84000,93610,76390,80880,99750,104070,123440,109960,129540,133190,123850,101200,100970,108770,89540,82250,121670,94250,88650
309,키스미아이라이너,22220,24340,24020,8890,19150,17890,16710,12880,17220,15720,15560,14100,14920,12950,14000,13850,13730,13690,14210,12940,11520,12000,11090,11720,13920,15600,14840,14260,12900,12100,14640,14660,12710,11150,11580,9700
310,바하겔,14740,36860,8420,16420,3940,5650,3140,1870,6560,7740,7050,2600,2240,2110,830,1140,910,340,4630,24000,10080,7590,55530,8840,16330,16720,76920,10800,40130,48590,50670,20140,12780,55810,20240,71050
311,라네즈크림스킨,37410,27850,27580,30320,22700,22930,17270,13170,12810,11540,16620,24290,24930,23140,23610,25250,17400,14870,13780,10650,9760,10600,12940,23470,22640,20620,20200,17210,14910,11460,12020,9240,7000,9130,11320,12850
312,밀크바오밥바디워시,8760,6230,6330,8320,9250,7730,7230,8270,10090,10210,11340,9670,10540,10390,9100,8160,8620,7830,9320,9810,11820,11750,13010,15940,13290,10370,11310,10950,10280,9300,10610,11600,14210,16600,15320,11410
313,청담스타일염색샴푸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8870,52220,53440,42630,66270,59900,29200
314,모다모다,470,480,480,470,630,670,1060,950,1030,950,640,820,800,760,750,890,880,6890,4000,15730,45460,213220,114400,41560,30950,104040,81610,32470,44210,47140,41900,41450,87440,50980,51070,33700
315,피지오겔바디로션,15140,15760,8310,9260,10660,9400,6670,5850,4540,4310,10330,15780,16770,19560,14860,9540,7360,7610,6100,5330,4220,4520,6560,9240,11450,10730,11890,10000,8160,6920,7350,4990,3680,4450,7680,9430
316,손톱영양제,19580,20930,24940,27920,31940,28710,23530,23230,26520,27970,26180,24240,21780,25320,29820,25790,28590,35060,30020,23780,24410,26560,21080,22130,24290,26620,33830,35450,30870,30920,32340,26400,27060,26980,25970,19490
317,라운드랩자작나무수분크림,8080,9710,15960,15170,16960,14450,16790,14510,13240,20780,17790,18570,23230,23450,21300,16080,25520,18870,17700,16870,17050,24530,17350,15160,14350,14910,12410,11890,17660,11800,11020,11940,11760,9560,13610,4030
318,어반디케이픽서,9620,10890,11710,10650,11690,10090,16240,26010,17950,14910,10190,10960,11160,12290,12500,12380,13070,12250,10990,24850,11600,8090,8940,6980,8040,11030,10000,8500,8440,14840,23130,32510,22210,17190,11990,13650
319,조말론,97530,113270,101510,110710,136130,113540,117440,88650,91000,97020,105990,101660,117810,141580,119130,123240,129630,118400,121370,105740,109740,109370,123420,114110,112610,137610,120460,127230,108260,95650,113070,92480,88930,94400,94750,98960
320,투쿨포스쿨쉐딩,45950,42390,44190,40060,30270,21330,20860,15540,15180,20330,36480,18850,16190,18390,15640,18150,16060,13020,13070,12430,8720,9200,9820,9530,9220,12090,11020,12910,11460,10890,12290,12480,9140,10350,13760,9030
321,때필링,6760,8770,9820,11640,14930,12390,9050,7390,4180,3020,2850,4240,4710,10830,20950,11330,9650,9330,8900,6410,6730,6850,7160,8510,9560,12670,14900,14810,11160,9210,9390,8110,6720,5680,5890,6670
322,조말론바디크림,11720,16140,13170,17670,15610,13430,15750,10220,15280,14460,24850,30830,24700,34750,23440,25160,19550,16110,21120,17570,20520,23220,24220,25140,28460,38730,36270,29250,17660,12190,13940,11750,10840,12060,16340,16700
323,후시드크림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,16370,14980,19660,21230,23240,24670,21970,8450,8080,5670,8170,13270,11520
324,티르티르,237920,228490,156740,155930,177680,521740,373870,294270,207430,411770,191200,156130,305590,593350,143280,177770,117100,254370,131160,130760,108310,259260,166750,115090,94400,332120,159440,137260,131860,258120,147930,100340,156010,258930,88190,111840
325,닥터브로너스바디워시,9860,12040,9190,8810,11640,8700,12780,12070,13640,15460,11970,9280,9420,13310,10180,9330,9000,9060,11690,10640,17820,10120,10290,9400,9810,12420,10280,8050,7870,8430,12270,15370,16930,13260,11010,8280
326,스킨푸드당근패드,0,0,0,0,0,0,0,170,130,100,50,150,6780,3180,2620,2590,1740,25850,28470,28000,30230,22300,25390,21630,23560,34190,28570,35500,27460,20120,27010,27900,25460,22250,32970,25310
327,토너패드,7750,7870,9810,10010,12390,14260,9950,11100,11300,13890,11960,10950,13050,16500,21800,22230,22550,19580,26030,21430,26510,26460,19120,20050,14760,14450,16060,19370,18950,19650,23960,27470,25510,25080,16090,14140
328,가닥속눈썹,1460,1210,1170,1030,1090,1210,1480,1200,1640,1420,1200,1300,1180,1210,1380,1760,1630,1740,1710,1660,1970,2310,3120,5720,5670,6430,9500,9530,12510,12670,14910,15070,16770,16800,12850,14410
329,유아른,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,10,550,2470,760,5310,2750,8410,2990,10870,9380,11680,4780,9940,9600,9720,15450,15770,25170,11560
330,에스티로더,92030,90160,102190,81870,92530,83530,76250,57280,62170,73420,98030,70770,256360,116430,78170,72020,74340,74550,75530,58950,55490,82870,87920,67570,85470,99910,83570,78570,78710,86400,91290,67900,68910,97690,90770,84860
331,약산성샴푸,25910,22080,22750,23680,20200,22660,24900,20730,19510,23680,23370,21970,19830,22130,24490,24220,23710,23170,24980,25980,27480,27770,28780,24030,21650,21070,30870,30750,29790,25390,26640,30210,27930,24350,20020,115300
332,재생크림,21900,20560,24450,26770,29360,25210,22940,23060,21800,24610,24810,26210,24900,30320,26370,22830,25220,22790,18080,16410,16370,16770,16050,20170,22660,20040,24260,20540,17070,16800,17550,18780,18950,16130,19570,40080
333,셀프속눈썹펌,9640,24360,17570,20580,22430,15960,20710,21810,24640,31170,27360,21470,22970,28150,30550,24190,20740,17860,19600,17780,23210,24360,23680,24490,20820,23300,26980,31890,28050,24940,27900,31020,35620,37750,26530,17250
334,프리메라,44800,45060,51050,48720,46420,52390,42890,39720,37560,37700,41360,49590,40660,43760,45620,41110,42960,42840,40460,35080,37660,39320,38780,39350,39400,40700,44910,41610,40320,39980,42280,39160,38150,39670,39610,37820
